,Accessible,Adaptive_Swing,Level,Location,Name,Playground_ID,Prop_ID,lat,lon,Zip,tot_inc_num_returns,tot_inc_amnt,avg_inc_by_zip,est_median_inc
814,Y,N,4.0,"E 161 St To E 162 St, Courtlandt Ave To Nycrr",Railroad Park,X032,X032,40.8251,-73.9155,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
815,Y,N,4.0,MOSHOLU PWY N/KOSSUTH AVE,Kossuth Playground,X033-01,X033,40.8778,-73.8826,10458,34320.0,993987000.0,28962.325174825175,12844.60141271443
816,Y,N,4.0,MOSHOLUE PWY N/KNOX PL GATES AV,Knox-gates Playground,X033-04,X033,40.8819,-73.8852,10458,34320.0,993987000.0,28962.325174825175,12844.60141271443
817,Y,Y,2.0, E 164 ST & RIVER AVE,Mullaly Park (1),X034-01,X034,40.8314,-73.9254,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
818,Y,Y,3.0,CROMWELL AVE & MCCLELLAN ST,Mullaly Playground (2),X034-06,X034,40.8342,-73.9234,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
819,Y,Y,2.0,"STRONG ST, RESERVOIR AVE",Strong Street Playground,X038-01,X038,40.8714,-73.898,10468,35660.0,1068681000.0,29968.62030286035,12840.999010880316
820,Y,N,2.0, RESERVOIR AVE. & SEDGWICK,Fort #4 Playground,X038-02,X038,40.8747,-73.9009,10468,35660.0,1068681000.0,29968.62030286035,12840.999010880316
821,Y,N,1.0,"BRUCKNER EXWY, BUHRE AVE",Playground For All Children,X039-01,X039,40.8482,-73.8256,10461,24090.0,1224728000.0,50839.68451639685,37237.35909822866
822,Y,N,4.0,"BRUCKNER EXWY, WILKINSON AVE",Sweetgum Playground,X039-02,X039,40.8512,-73.8262,10461,24090.0,1224728000.0,50839.68451639685,37237.35909822866
823,Y,Y,3.0,ORCHARD BEACH  SECTION 6-7,Pelican Bay Playground,X039-06K,X039,40.868,-73.7934,10461,24090.0,1224728000.0,50839.68451639685,37237.35909822866
824,Y,N,4.0,ON BEACHFRONT-SAND AREA (MPPA SECTION 11-12),Orchard Beach,X039-99,X039,40.863,-73.7942,10461,24090.0,1224728000.0,50839.68451639685,37237.35909822866
825,Y,N,4.0,"Grand Concourse, E Kingsbridge Rd, E 192 St",Poe Park,X040,X040,40.8646,-73.8947,10458,34320.0,993987000.0,28962.325174825175,12844.60141271443
826,N,,,"Willis Ave, Bruckner Blvd, E 132 St, Willis Ave Br",Pulaski Park,X041,X041,40.8052,-73.9246,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
827,Y,N,4.0,E 193 ST & JEROME AVE,St James Park,X044-01,X044,40.866,-73.8982,10468,35660.0,1068681000.0,29968.62030286035,12840.999010880316
828,Y,N,4.0,JACKSON AVE & ST. MARYS ST,St Mary's Playground East,X045-01,X045,40.8103,-73.9105,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
829,N,,, ST ANNS AVE & CRIMMINS AVE,St Mary's Playground South,X045-02,X045,40.8104,-73.9139,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
830,Y,Y,3.0, ST ANNS AVE & E 147 ST,St Mary's Playground West,X045-03,X045,40.8128,-73.9133,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
831,Y,N,4.0,"233 ST, DEREIMER ST & BAYCHESTER AVE",High Rock Playground,X046-01,X046,40.8883,-73.8408,10466,32740.0,1268167000.0,38734.48381185094,36741.64004259851
832,Y,N,4.0,"E 153 ST, WALTON AVE & GERARD AVE",Franz Sigel Park,X047-01,X047,40.8225,-73.9274,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
833,Y,N,4.0,"W 242 St, Spuyten Duyvil, Fieldston Rd",Brust Park,X055,X055,40.8899,-73.9036,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
834,N,,,KAPPOCK ST & INDEPENDENCE AVE,Paul's Playground (lower),X080-01,X080,40.8807,-73.9199,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
835,Y,Y,2.0,INDEPENDENCE & W 227 ST,Henry Hudson Park (upper),X080-02,X080,40.8822,-73.918,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
836,Y,Y,3.0,"Ryer Ave,valentine Ave & E 183 St",Slattery Playground,X085,X085,40.8573,-73.8985,10458,34320.0,993987000.0,28962.325174825175,12844.60141271443
837,Y,N,4.0,"E 164 St, Teasdale Pl, E/o Boston Rd",Charlton Garden,X086,X086,40.8247,-73.9071,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
838,Y,N,4.0,"Barker Ave, Britton St & Olinville Ave",Zimmerman Playground,X087,X087,40.8662,-73.8687,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
839,Y,Y,3.0,Van Cortlandt Park South & Gouverneur Avenue,Classic Playground,X092-05,X092,40.8853,-73.8908,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
840,Y,Y,3.0,"W 239 ST, VAN CORTLANDT EAST",Woodlawn Playground,X092-06,X092,40.9001,-73.8724,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
841,Y,N,4.0,W 240 ST & BROADWAY,Southwest Playground,X092-09,X092,40.8867,-73.898,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
842,Y,Y,3.0,"JEROME AVE, EAST GUNHILL RD",Sachkerah Woods Playground,X092-26,X092,40.8839,-73.8816,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
843,Y,Y,3.0,"White Plains Rd, Unionport Rd, Mead St",Van Nest Park,X093,X093,40.8434,-73.8658,10462,39510.0,1648375000.0,41720.450518855985,37371.585701191565
844,Y,Y,3.0,"Arthur Ave, E 188 St, Hughes Ave",Ciccarone Park,X102,X102,40.8559,-73.8867,10458,34320.0,993987000.0,28962.325174825175,12844.60141271443
845,N,,,"Brook Ave, St Anns Ave, E 141 St",People's Park,X103,X103,40.8095,-73.9171,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
846,Y,N,4.0," RESERVOIR OVAL EAST, HOLT PL",P/g W/ Mini Pool & Courts,X104-01,X104,40.8771,-73.8771,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
847,Y,Y,2.0,RESERVOIR OVAL WEST & 208 ST,Williamsbridge Oval,X104-02,X104,40.8773,-73.8785,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
848,Y,N,4.0,RESERVOIR OVAL WEST,Williamsbridge Oval,X104-03,X104,40.8786,-73.8771,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
849,N,,,"E 146 St, Walton Ave, Grand Concourse",Garrison Playground,X106,X106,40.8176,-73.9283,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
850,Y,N,4.0,"E 181, E 182 Sts, Crotona & Belmont Aves",Belmont Playground,X108,X108,40.8503,-73.8876,10457,32720.0,876847000.0,26798.502444987775,12893.25
851,N,,,"Cedar Ave, W 179 St, Sedgwick Ave",Cedar Playground,X111,X111,40.8551,-73.9175,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
852,Y,Y,3.0,"E 163 St, Cauldwell Ave, E 161 St, Eagle Ave",Cauldwell Playground,X112,X112,40.8229,-73.9073,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
853,Y,N,4.0,"Hunts Point Rd, Spofford Ave, Faile St",Hunts Point Playground,X113,X113,40.8141,-73.8859,10474,5050.0,139561000.0,27635.841584158417,12920.068027210884
854,Y,N,4.0,S/e Corner Macombs Pl & Gobel Rd,Goble Playground,X114,X114,40.8438,-73.917,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
855,Y,N,4.0,"Morris To College Aves, E 166-e 167 Sts",Mott Playground,X115,X115,40.8314,-73.9147,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
856,Y,Y,3.0,"Rev James Polite Ave, Intervale Ave bet. Home St and 167th St",Rev J Polite Pg & Stebbins Playground,X116,X116,40.8271,-73.8971,10459,21280.0,602309000.0,28303.994360902256,13000.814332247557
857,Y,N,4.0,LAFAYETTE AVE BET MORRISON & BOYNTON AVE,Soundview Park,X118-01,X118,40.8196,-73.8737,10473,27910.0,1080659000.0,38719.419562880685,36797.020725388604
858,Y,N,4.0,METCALF & LAFAYETTE AVES,Soundview Park,X118-02,X118,40.818,-73.8706,10473,27910.0,1080659000.0,38719.419562880685,36797.020725388604
859,N,,,"Bradford, Edison, La Salle, Waterbury Aves",Bufano Playground,X121,X121,40.8382,-73.8311,10461,24090.0,1224728000.0,50839.68451639685,37237.35909822866
860,Y,Y,2.0,Wilkinson & Mayflower Aves,Colucci Playground,X122,X122,40.8528,-73.8346,10461,24090.0,1224728000.0,50839.68451639685,37237.35909822866
861,Y,N,4.0,"E 179 St, Noble & Bronx River Aves",Noble Playground,X123,X123,40.8374,-73.8723,10460,25120.0,712300000.0,28355.891719745225,12829.589041095891
862,Y,Y,3.0,"Noble, Gleason, Rosedale, Watson Aves",Watson Gleason Playground,X124,X124,40.8284,-73.869,10472,28880.0,870439000.0,30139.85457063712,12774.305126621372
863,Y,N,4.0,"E 135 St, Alexander & Willis Aves",Lozada Playground,X131,X131,40.8079,-73.9249,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
864,N,,,"Bruckner Blvd, Cypress Ave, E 133 & E 134 Sts",Playground One Thirty-four,X138,X138,40.8035,-73.9177,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
865,Y,Y,4.0,"White Plains Rd, E 226 St, Barnes Ave, E 225 St",Rienzi Playground,X141,X141,40.8876,-73.8586,10466,32740.0,1268167000.0,38734.48381185094,36741.64004259851
866,Y,N,4.0,"E 157 St, 3 Ave, E 158 St, Brook Ave",Flynn Playground,X146,X146,40.821,-73.9119,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
867,Y,Y,3.0,Along Bronx R From Bruckner Blvd To Cross Bx Exwy,Starlight Park,X147A,X147A,40.8315,-73.8822,10459,21280.0,602309000.0,28303.994360902256,13000.814332247557
868,Y,N,4.0,Boone Ave & West Farms Rd,Daniel Boone Playground,X147B,X147B,40.8296,-73.8859,10459,21280.0,602309000.0,28303.994360902256,13000.814332247557
869,Y,N,3.0,"Edward L Grant Hwy, Plimpton Ave",Plimpton Playground,X148A2,X148A2,40.844,-73.9223,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
870,Y,N,4.0,"Boscobel Pl, University Ave, W 171 St",Bridge Playground,X148A3,X148A3,40.8443,-73.9242,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
871,Y,N,2.0,"N/s Cross Bronx Exwy, Jerome Ave, E 174 St",Jenny  Jerome Playground,X148C5,X148C5,40.8455,-73.9134,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
872,Y,N,4.0,"Cross Bronx Exwy, Jerome Ave, E 174 St",Jerome Playground South,X148C7,X148C7,40.8449,-73.9137,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
873,Y,N,4.0,"N/s Cross Bronx Exwy, Clay & Topping Aves",Peace Park,X148E,X148E,40.8451,-73.9053,10457,32720.0,876847000.0,26798.502444987775,12893.25
874,Y,N,4.0,"East 176th Street, Crotona Avenue, Prospect Avenue",Admiral Farragut Playground,X148H,X148H,40.843,-73.892,10457,32720.0,876847000.0,26798.502444987775,12893.25
875,Y,N,4.0,"Clinton Ave, E 176 St, Prospect Ave",Prospect Playground,X148H1,X148H1,40.8433,-73.8907,10457,32720.0,876847000.0,26798.502444987775,12893.25
876,Y,N,4.0,"White Plains Rd, Mcgraw, Virginia Aves",Virginia Playground,X148L,X148L,40.8343,-73.8623,10462,39510.0,1648375000.0,41720.450518855985,37371.585701191565
877,Y,N,4.0,"N/s Cross Bronx Exwy, Havemeyer, Watson Aves",Havemeyer Playground,X148M1,X148M1,40.8299,-73.848,10462,39510.0,1648375000.0,41720.450518855985,37371.585701191565
878,N,,,"Major Deegan Exwy, Bailey, Sedgwick Aves",Fordham Landing Playground,X150E,X150E,40.8647,-73.9096,10468,35660.0,1068681000.0,29968.62030286035,12840.999010880316
879,Y,Y,3.0,"West 234th Street, Bailey Avenue, West 238th Street",Bailey Playground,X150J,X150J,40.8816,-73.9004,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
880,Y,N,4.0,"Olmstead, Turnbull, Castle Hill, Lafayette Aves",P. O. Serrano Playground,X151,X151,40.8234,-73.851,10473,27910.0,1080659000.0,38719.419562880685,36797.020725388604
881,Y,N,4.0,"W 254 St, Riverdale & Mosholu Aves",Vinmont Veteran Park,X152,X152,40.9025,-73.9049,10471,10070.0,1234094000.0,122551.53922542205,63120.73170731707
882,N,,,W 169 ST & MERRIAM AVE,Merriam Playground  (upper),X153-01,X153,40.8405,-73.9269,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
883,Y,N,4.0,"MERRIAM & OGDEN AVES, W 168 ST, UNIVERSITY",Merriam Playground. (lower),X153-02,X153,40.8389,-73.9264,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
884,Y,N,4.0,"Courtlandt Ave, E 153-e 156 Sts",Mayaro Playground,X154,X154,40.8204,-73.9184,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
885,Y,N,4.0,"Morris Ave, E 148 St, College Ave, E 145 St",Patterson Playground,X155,X155,40.8158,-73.9225,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
886,Y,Y,3.0,Adee & Tenbroeck Aves,Eastchester Playground,X156,X156,40.8698,-73.8528,10469,32670.0,1459462000.0,44672.84970921335,37128.03632236095
887,Y,N,4.0,Mace Ave & Williamsbridge Rd,Mazzei Playground,X157,X157,40.8626,-73.8584,10469,32670.0,1459462000.0,44672.84970921335,37128.03632236095
888,Y,N,4.0,"Undercliff Ave, Cross Bronx Exwy",Sedgwick Playground,X158,X158,40.8456,-73.9234,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
889,N,,,"E 174 St, Bronx River Ave",174th St Playground,X159,X159,40.8344,-73.8778,10472,28880.0,870439000.0,30139.85457063712,12774.305126621372
890,Y,N,4.0,"St Raymond Ave, Purdy St, Odell St",Caserta Playground,X160,X160,40.8374,-73.854,10462,39510.0,1648375000.0,41720.450518855985,37371.585701191565
891,Y,,4.0,"Holland Ave, Magenta St, Cruger Ave",Gun Hill Playground,X161,X161,40.8747,-73.8655,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
892,Y,N,4.0,"Arnow Ave, Olinville Ave",Parkside Playground,X162,X162,40.8684,-73.868,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
893,Y,N,4.0,"Morris Park, Tomlinson, Van Nest & Haight Aves",Loreto Playground,X163,X163,40.8491,-73.8521,10461,24090.0,1224728000.0,50839.68451639685,37237.35909822866
894,Y,N,4.0,"Dawson St, Rogers Pl, Rev. James A Polite",Dawson Playground,X164,X164,40.8195,-73.8982,10459,21280.0,602309000.0,28303.994360902256,13000.814332247557
895,Y,N,2.0,Schieffelin Ave & E 229 St,Edenwald Playground,X165,X165,40.8844,-73.8449,10466,32740.0,1268167000.0,38734.48381185094,36741.64004259851
896,Y,N,4.0,"East 166th Street, Union Avenue, Tinton Avenue",Basil Behagen Playground,X166,X166,40.8253,-73.9014,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
897,Y,Y,4.0,"W 166 St, Nelson Ave, Wododycrest Ave",Nelson Playground,X168,X168,40.8348,-73.9268,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
898,Y,N,4.0,"East 215th Street, Barnes Avenue, East 216th Street",Agnes Haywood Playground,X169,X169,40.8803,-73.8618,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
899,Y,Y,3.0,Tratman & St Peters Aves,The Pearly Gates,X170,X170,40.8387,-73.8456,10461,24090.0,1224728000.0,50839.68451639685,37237.35909822866
900,Y,Y,3.0,"Douglas Ave, W 235 & W 236 Sts",Spuyten Duyvil Playground,X171,X171,40.887,-73.9158,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
901,Y,N,4.0,"Allerton Ave, Stedman Pl, Bouck Ave, Throop Ave",Allerton Playground,X172,X172,40.866,-73.8505,10469,32670.0,1459462000.0,44672.84970921335,37128.03632236095
902,Y,N,4.0,"Park Ave, E 188 St, Webster Ave",Webster Playground,X174,X174,40.8593,-73.8929,10458,34320.0,993987000.0,28962.325174825175,12844.60141271443
903,Y,Y,4.0,"Kingsbridge Rd, Bailey Ave, Heath Ave",Riverbend Playground,X175,X175,40.8723,-73.9058,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
904,Y,N,4.0,"Theriot Ave, Guerlain St, Taylor Ave",Taylor Playground,X176,X176,40.839,-73.8661,10460,25120.0,712300000.0,28355.891719745225,12829.589041095891
905,Y,N,4.0,"Castle Hill Ave, Parker St",Castle Hill Playground,X177,X177,40.8392,-73.8533,10462,39510.0,1648375000.0,41720.450518855985,37371.585701191565
906,Y,N,4.0,"Morris Park Ave, Muliner Ave, Matthews Ave",Matthews Muliner Playground,X178,X178,40.847,-73.8615,10462,39510.0,1648375000.0,41720.450518855985,37371.585701191565
907,Y,N,4.0,"Leggett Ave, Kelly St, Ave St John",Playground Fifty-two,X179,X179,40.8151,-73.9016,10455,17780.0,500179000.0,28131.552305961755,13021.941747572815
908,Y,N,4.0,N/s Of E 135 St Bet St Anns & Cypress Aves,Millbrook Playground,X182,X182,40.8043,-73.9166,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
909,Y,N,4.0,"Phillips Ave, E 177 St",Bruckner Playground/P.S. 183,X183,X183,40.8268,-73.8286,10465,19700.0,1205522000.0,61194.01015228427,37487.5283446712
910,Y,N,4.0,"E 161 St, Trinity Ave, E 163 St, Cauldwell Ave",Dunbar Playground,X185,X185,40.823,-73.9064,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
911,N,,,"W 237 St, Independence Ave",Riverdale Playground,X186,X186,40.8876,-73.9148,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
912,Y,N,4.0,GUN HILL/EASTCHEST RDS/O'NEIL,Angelo Campanero Playground,X187-01,X187,40.8681,-73.8426,10469,32670.0,1459462000.0,44672.84970921335,37128.03632236095
913,Y,N,4.0,"E 239 St, Matilda Ave",Wakefield Playground,X188,X188,40.9018,-73.8546,10470,7660.0,389104000.0,50796.86684073107,36840.20618556701
914,Y,N,2.0,"Fox St, E 167 St, Tiffany St",Tiffany Playground,X190,X190,40.8249,-73.8944,10459,21280.0,602309000.0,28303.994360902256,13000.814332247557
915,Y,N,4.0,"Crawford Ave, Baychester Ave",Stars & Stripes Playground,X193,X193,40.8855,-73.8396,10466,32740.0,1268167000.0,38734.48381185094,36741.64004259851
916,Y,N,4.0,"Forest Ave, E 156 St",Captain Rivera Playground,X194,X194,40.8179,-73.9069,10455,17780.0,500179000.0,28131.552305961755,13021.941747572815
917,Y,N,2.0,N/s Bruckner Exwy At Close & Colgate Aves,Colgate Close,X195A,X195A,40.8241,-73.8815,10472,28880.0,870439000.0,30139.85457063712,12774.305126621372
918,Y,N,4.0,ELY & BURKE AVES,Haffen Park,X196-02,X196,40.8733,-73.8389,10469,32670.0,1459462000.0,44672.84970921335,37128.03632236095
919,Y,N,4.0,"3 Ave, E 144 To E 145 Sts",Clark Playground,X200,X200,40.8137,-73.9214,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
920,N,,,W 235 ST & DOUGLAS AVE,Seton Park,X201-01,X201,40.8865,-73.917,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
921,Y,N,4.0,Marble Hill Ave Bet W 228 & W 230 Sts,Marble Hill Playground,X202,X202,40.8776,-73.9081,10463,33940.0,2202855000.0,64904.39010017678,37291.60104986877
922,Y,N,4.0,"Randall Ave, Castle Hill Ave, Olmstead Ave",Randall Playground,X203,X203,40.8194,-73.8496,10473,27910.0,1080659000.0,38719.419562880685,36797.020725388604
923,Y,N,4.0,"Thieriot Ave, Story Ave, Taylor Ave",Story Playground,X204,X204,40.823,-73.8629,10473,27910.0,1080659000.0,38719.419562880685,36797.020725388604
924,N,,,"Pugsley Ave, Blackrock Ave, Watson Ave",Blackrock Playground,X205,X205,40.8284,-73.858,10472,28880.0,870439000.0,30139.85457063712,12774.305126621372
925,Y,N,4.0,"E 168 St, Park Ave, Washington Ave",Morgan Playground,X206,X206,40.8323,-73.9074,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
926,N,,,"E 149 St, Concord Ave, Jackson Ave",Pontiac Playground,X207,X207,40.8142,-73.9082,10455,17780.0,500179000.0,28131.552305961755,13021.941747572815
927,Y,N,4.0,"Pugsley, Haviland, Watson Aves",Melrose Playground,X208,X208,40.8291,-73.8586,10472,28880.0,870439000.0,30139.85457063712,12774.305126621372
928,Y,N,4.0,"E 165 St, Stebbins Ave, Roger Pl",Stebbins Park,X211,X211,40.8228,-73.8985,10459,21280.0,602309000.0,28303.994360902256,13000.814332247557
929,Y,N,2.0,"Rosewood & Magenta Sts, Olinville Ave",Magenta Playground,X214,X214,40.8737,-73.8679,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
930,Y,N,4.0,"Tinton Avenue, East 156th Street",Abigail Playground,X216,X216,40.8171,-73.9046,10455,17780.0,500179000.0,28131.552305961755,13021.941747572815
931,Y,N,4.0,"E 139 St, E 140 St, Willis & Alexander Aves",Willis Playground,X217,X217,40.8109,-73.923,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
932,Y,N,4.0,"Park, Clay, Teller Aves, E 164 St",Arcilla Playground,X219,X219,40.8271,-73.9143,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
933,Y,N,2.0,"Lafayette, Bolton, Underhill Aves",Space Time Playground,X221,X221,40.8223,-73.8599,10473,27910.0,1080659000.0,38719.419562880685,36797.020725388604
934,Y,N,2.0,"3 Ave, St Pauls Pl, Washington Ave",Gouverneur Playground,X222,X222,40.8358,-73.9034,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
935,Y,N,4.0,"W 238 St, Greystone Ave, W 242 St",Mclaughlin Playground,X224,X224,40.8879,-73.9054,10471,10070.0,1234094000.0,122551.53922542205,63120.73170731707
936,Y,N,4.0,"E 147 St, Jackson Ave, E 144 St, St Marys Pk",I Am Park,X228,X228,40.8113,-73.9102,10455,17780.0,500179000.0,28131.552305961755,13021.941747572815
937,Y,N,3.0,"Mace, Lodovick & Gunther Aves",Burns Playground,X232,X232,40.8632,-73.8366,10469,32670.0,1459462000.0,44672.84970921335,37128.03632236095
938,Y,N,4.0,"Union Ave, E 150 St, Tinton Ave & E 152 St",Fountain Of Youth Playground,X233,X233,40.8138,-73.9054,10455,17780.0,500179000.0,28131.552305961755,13021.941747572815
939,Y,N,4.0,"E 158 St, Eagle Ave, Cauldwell Ave, E 156 St",Grove Hill Playground,X235,X235,40.8199,-73.9088,10455,17780.0,500179000.0,28131.552305961755,13021.941747572815
940,Y,N,4.0,"E 139 & E 140 Sts, Brook & Willis Aves",Saw Mill Playground,X238,X238,40.8089,-73.9194,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
941,Y,N,4.0,"Home St, Boston Road, Jackson Ave",Youth Village,X242,X242,40.8287,-73.9029,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
942,N,,,"E/s Grand Ave, S/o W 181 St",Grand Playground,X244,X244,40.856,-73.9072,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
943,Y,N,2.0,"S/e Corner Fox St, E 156 St",Fox Playground,X247,X247,40.815,-73.8985,10455,17780.0,500179000.0,28131.552305961755,13021.941747572815
944,Y,N,4.0,E/s City Island Avenue At Centre Street,Ambrosini Field,X253,X253,40.8445,-73.7842,10464,2170.0,186160000.0,85788.01843317972,62738.88888888889
945,Y,N,4.0,E 177 St & Walton Ave,Mount Hope Playground,X257,X257,40.8503,-73.9095,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
946,Y,N,2.0,Anthony Ave & Prospect Pl,Cleopatra Playground,X258,X258,40.8454,-73.9043,10457,32720.0,876847000.0,26798.502444987775,12893.25
947,Y,N,2.0,Bolton Ave Bet O'brien & Cornell Aves,Harding Park,X262,X262,40.81,-73.8568,10473,27910.0,1080659000.0,38719.419562880685,36797.020725388604
948,Y,N,4.0,Macombs Road And W 176 Street,Galileo Park Park,X265,X265,40.8486,-73.9156,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
949,Y,Y,3.0,Vyse & Daly Aves Bet W 179-180 Streets,Vidalia Park,X266,X266,40.8433,-73.8814,10460,25120.0,712300000.0,28355.891719745225,12829.589041095891
950,Y,N,4.0,Creston And Burnside Aves.,Mt. Hope Garden,X274,X274,40.8526,-73.9054,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
951,Y,Y,3.0,E. 183 St B/w Washington & Park,Washington Park,X280,X280,40.8557,-73.8936,10458,34320.0,993987000.0,28962.325174825175,12844.60141271443
952,Y,N,2.0,"Bathgate, Washington Aves, E. 175 St",Stop & Go Playground,X281,X281,40.8451,-73.8988,10457,32720.0,876847000.0,26798.502444987775,12893.25
953,Y,N,2.0,"Billingsley Terr, Phelan Pl, Sedgwick Ave",Beanstalk Playground,X283,X283,40.8538,-73.9168,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
954,Y,N,4.0,"Ogden Av, Plimpton Av, W 170 St",Ogden Plimpton Playground,X287,X287,40.8419,-73.9237,10452,36200.0,997186000.0,27546.57458563536,12993.395784543325
955,Y,N,4.0,"E.181st St, Walton Ave,jerome Ave",Walton Park,X291,X291,40.8552,-73.9052,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
956,Y,N,2.0,"Morris Ave, E.181st St,creston Ave",Morris Garden,X292,X292,40.8546,-73.904,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
957,Y,N,4.0,Nelson Avenue Bet Featherbed Lane And W174 Street,Half-nelson Playground,X295,X295,40.8468,-73.9193,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
958,N,,,Claremont Parkway Bet Park And Washington Aves,Little Claremont Park,X299,X299,40.8388,-73.9038,10457,32720.0,876847000.0,26798.502444987775,12893.25
959,Y,N,4.0,W 180st & Davidson Ave,Davidson Playground,X300,X300,40.8551,-73.9077,10453,37600.0,983753000.0,26163.643617021276,12782.1735395189
960,Y,N,4.0,"Park Ave, 183rd St, Webster Ave, 184 St",Thorpe Playground,X302,X302,40.8562,-73.8949,10458,34320.0,993987000.0,28962.325174825175,12844.60141271443
961,Y,N,2.0,Main and Plymouth streets,Brooklyn Bridge Park,B431,B431,40.7041,-73.9902,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
962,Y,Y,3.0,"South of the Pavilion, on the north side of the 16th Street Traverse, from Union Square East to Union Square West",Evelyn's Playground,M089,M089,40.736,-73.9904,10003,28660.0,6720746000.0,234499.16259595254,88263.9751552795
963,Y,,2.0,E. 157th St & River Ave,River Avenue Playground,X348,X348,40.8253,-73.927,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
964,Y,Y,2.0,"Drumgoole Road West, Rathbun Avenue and Carlton Boulevard",Drumgoole Tot Lot,R100,R100,,,10312,29230.0,2406109000.0,82316.42148477591,62642.21698113208
965,,,,Between E 169 St. and E. 170 St. and between Sheridan Avenue and Grant Avenue,Grant Park,X271,X271,40.8362,-73.9139,10456,40390.0,1065238000.0,26373.80539737559,13036.78629690049
966,Y,N,4.0,164th Street btwn. Walton Avenue & Grand Concourse,Joyce Kilmer Playground,X028,X028,40.8297,-73.9219,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
967,Y,N,4.0,Chambers St. between Greenwich St. and West St.,Washington Market Park,M308,M308,40.7167,-74.0113,10013,14940.0,6381000000.0,427108.4337349398,62958.89570552147
